,msg_id,from_id,from_username,from_name,group_id,chat_name,msg_text,day_timestamp,year,month,day,hour,minute,second
1563,342,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),"А, я увидела это 
Тогда все честно, да))",1700082000.0,2023,11,16,19,25,6
1564,341,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),Логика чего?),1700082000.0,2023,11,16,19,24,13
1565,340,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),А в чём логика?,1700082000.0,2023,11,16,19,23,17
1566,339,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),"Да, но в условиях того, что у всех разный изначальный уровень, это не совсем выбор.. 
я, например, не выбираю продвинутую группу не просто потому что не хочу знать больше, а потому что начинаю с нуля 
А так , конечно, хотелось бы)",1700082000.0,2023,11,16,19,22,30
1567,338,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),"Угу 
Странная система 😕😕",1700082000.0,2023,11,16,19,20,45
1568,337,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Контрольная в декабре. Экзамен, в конце курса. Если я ничего путаю, то это конец третьего модуля.",1700082000.0,2023,11,16,19,20,40
1569,336,313744673,best_student_rmadalyn,Natalya M,1935491788,[a23] Машинное обучение (ML),"На первый вопрос могу я ответить: было обсуждение в чате продвинутой группы 
Там недалеко листать 
Прям близко :)",1700082000.0,2023,11,16,19,18,41
1570,335,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),"Добрый вечер! 
У меня два вопроса:
1) Дз для продвинутой и базовой группы одинаковые? В чем тогда различие групп? 

2) контрольная будет в конце модуля (в декабре?) или в конце учебного года (в мае?)",1700082000.0,2023,11,16,19,17,31
1571,334,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Я бы сказал, что нет особого смысла. Его можно по-разному сделать в зависимости от предпочтений. Кто-то может использовать Alias и валидаторы. Но если вам нужен пример, можете заполнить объект Item значениями и вызвать от него .json() и кинуть его в файл",1700082000.0,2023,11,16,13,2,24
1572,333,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Ну там не везде получится. значение ""1500-2500"" числом не закодируешь. Но можно конечно сделать из этого признака производный, выбрав максимум. В этом плане нет ""верного"" ответа. Вам просто нужно выбрать любой способ, который вы считаете обоснованным и пояснить, почему вы так считаете.",1700082000.0,2023,11,16,12,57,35
1573,330,1048664968,pavel0420,Pavel Alekseev,1935491788,[a23] Машинное обучение (ML),"Просто проверку не пройдем если оставим:
assert X_train.shape == (5840, 6)",1700082000.0,2023,11,16,12,56,24
1574,329,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Вы можете решить на ваш выбор. Но обоснуйте свой ответ.,1700082000.0,2023,11,16,12,55,25
1575,327,1048664968,pavel0420,Pavel Alekseev,1935491788,[a23] Машинное обучение (ML),"Вопрос по ДЗ1 Часть2. Мы новые столбцы max_torque_rpm и torque все еще считаем категориальными для этого задания? (Если не удалили, а разделили на два)",1700082000.0,2023,11,16,11,57,46
1576,325,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Добрый день! 
Публикуем первый тренировочный тест. Оценка за него никуда не идёт, это лишь для вашей тренировки. Можно перепроходить неограниченное количество раз.

https://forms.gle/KxFMbhhXXhSdXUya7",1700082000.0,2023,11,16,10,3,7
1577,324,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Добрый день! 
Публикуем первый тренировочный тест. Оценка за него никуда не идёт, это лишь для вашей тренировки. Можно перепроходить неограниченное количество раз.

https://forms.gle/KxFMbhhXXhSdXUya7",1700082000.0,2023,11,16,10,3,3
1578,323,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),По ДЗ1. Добавьте еще пожалуйста пример файла json в репозиторий для теста фастапи.,1700082000.0,2023,11,16,7,20,30
1579,321,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),"был разбор с обращением к базе, без базы. с подгрузкой файлов не было. Я поэтому и спрашиваю.  если здесь не планируется, но в дз есть и нужна помощь куда с вопросами по фастапи обращаться?",1700082000.0,2023,11,16,5,58,1
1580,319,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),По ДЗ1. В задании есть пункт по реализации сервиса  на FastAPI. Мы на лекции до дедлайна будем это разбирать в каком-то виде?,1700082000.0,2023,11,16,5,53,55
1581,318,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),"Да, спасибо.",1700082000.0,2023,11,16,5,50,11
1582,315,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),"По домашнему заданию. Добавьте, пожалуйста, дедлайны в календарь.",1700082000.0,2023,11,16,5,41,4
1583,314,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Вдогонку к занятию.
MAE в SGD не успевал сойтись, там max_iter=1000 по дефолту
нужно либо шаг увеличить, либо max_iter увеличить, тогда r2_score растет",1699995600.0,2023,11,15,18,11,23
1584,313,302622093,shulyakds,Danila Shulyak,1935491788,[a23] Машинное обучение (ML),Спасибо!,1699995600.0,2023,11,15,15,11,47
1585,312,338532746,roman_zalesinskii,Roman,1935491788,[a23] Машинное обучение (ML),"в вики указаны все инвайты
http://wiki.cs.hse.ru/%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%BD%D0%BE%D0%B5_%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B8_%D0%B2%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%BD%D0%B0%D0%B3%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B",1699995600.0,2023,11,15,15,11,15
1586,311,302622093,shulyakds,Danila Shulyak,1935491788,[a23] Машинное обучение (ML),"Скиньте, пожалуйста, инвайт для присоединения в группу в anytask",1699995600.0,2023,11,15,15,9,31
1587,309,581092526,koshelevnd,Nikita Koshelev,1935491788,[a23] Машинное обучение (ML),Эти вопросы передаются в наследство между собеседующими),1699995600.0,2023,11,15,11,43,6
1588,308,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Думаете, откуда взялись люди, спрашивающие такое на собесах",1699995600.0,2023,11,15,11,42,16
1589,307,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Ну так в этом и смысл),1699995600.0,2023,11,15,11,42,0
1590,306,1023101761,Daria_Mishina28,Daria Mishina,1935491788,[a23] Машинное обучение (ML),Хорошие вопросы кстати. Многое прям в такой же формулировке спрашивают на собесах. И можно при подготовке к кр слепить себе читшит на будущее,1699995600.0,2023,11,15,11,41,31
1591,305,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Да,1699995600.0,2023,11,15,11,35,34
1592,304,5014660447,lllittleangelll,Lena,1935491788,[a23] Машинное обучение (ML),Домашнее задание для базовой группы такое же как для продвинутой ?,1699995600.0,2023,11,15,11,35,26
1593,303,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Здесь принцип не ""утопи слабого"", а ""дай возможность всем проходить курс в удовольствие"". Концепции обсуждаются одни и те же. Просто смысл в том, чтобы мы всем могли рассказать что-то новое. Потому что иначе любой курс скатывается в то, что банально никто не ходит.  Да, я может буду решать какие-то более сложные задачи, но это не значит, что они пойдут в КР/экзамен.",1699995600.0,2023,11,15,11,32,25
1594,302,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"Ну, если так, то хорошо. Мне почему-то сначала показалось, что это не совсем так.",1699995600.0,2023,11,15,11,29,18
1595,301,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),По построению,1699995600.0,2023,11,15,11,29,7
1596,300,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Так ещё раз. Экзамены и домашки сделаны под базовую группу,1699995600.0,2023,11,15,11,28,46
1597,299,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"А как не снижать, если уровень один на две группы. Либо ты напрягаешься и тянешь продвинутую (что для меня, например, нереалльно), либо делаешь то, что по силам, учитывая свой уровень, но вероятность высокого балла ниже.",1699995600.0,2023,11,15,11,28,28
1598,298,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Ну рассказал я матричное дифференцирование. Но решить контрольную оно никак не поможет,1699995600.0,2023,11,15,11,27,27
1599,297,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Так а чем занижать-то,1699995600.0,2023,11,15,11,27,8
1600,296,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"Ну, да. И получится, что кто уже проходил, у того все норм. А кто новичок в теме - тому просто работы сильно-сильно больше. И ты просто вынужден выбирать базовую группу и заранее снижать себе балл.",1699995600.0,2023,11,15,11,26,51
1601,295,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Обычно так и есть в почти любом курсе магистратуры. Потому что большинство магистратур в вышке нацелены не на своих выпускников, а на людей с других вузов. Или это просто само по себе так выходит. И постоянно действительно такие истории бывают. Одним сложно, другим скучно. И в итоге все в минусе, а виноват преподаватель)",1699995600.0,2023,11,15,11,25,54
1602,294,311010274,dangennadevich,Danila Iugai,1935491788,[a23] Машинное обучение (ML),"По моему хорошо, что есть 2 группы 

Иначе было бы:

- Блин, я это 100 раз проходил, так еще и вопросы слушаю людей, которые первый раз это проходят 

- Блин, я в первый раз это прохожу, а тут вопросы задают люди с опытом и ничего не понятно",1699995600.0,2023,11,15,11,24,29
1603,293,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"Было бы так, если бы от них не зависели критерии автомата и факт сдал/не сдал предмет",1699995600.0,2023,11,15,11,23,8
1604,292,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Для обеих,1699995600.0,2023,11,15,11,22,56
1605,291,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Ну нет, я не согласен. Выбирая продвинутую группу, вы выбираете узнать больше и идти по материалу быстрее. А оценки — это лишь числа.",1699995600.0,2023,11,15,11,22,22
1606,290,581092526,koshelevnd,Nikita Koshelev,1935491788,[a23] Машинное обучение (ML),А разве это не КР для обеих групп?,1699995600.0,2023,11,15,11,20,42
1607,289,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"С учётом сказанного непонятно, честно говоря, зачем вообще это разбиение на группы: выбирая базовую, ты просто снижаешь себе потенциальный балл :(",1699995600.0,2023,11,15,11,20,22
1608,288,581092526,koshelevnd,Nikita Koshelev,1935491788,[a23] Машинное обучение (ML),"Конечно, просто думал может есть уже какая-то принятая практика на этот счет, контрольных у нас не было еще)",1699995600.0,2023,11,15,11,19,24
1609,287,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Мы пока ещё не разработали формат. Понятное дело, что мы учтём все необходимые факторы, которые обязаны. Давайте мы вам в течение недели всё сформулируем, хорошо?",1699995600.0,2023,11,15,11,18,46
1610,286,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Тем более хорошие вопросы можно придумать и по базовому материалу,1699995600.0,2023,11,15,11,18,5
1611,285,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Ну, я не рассказываю в продвинутой группе какой-то rocket science. Да, мы разбираем больше деталей, но концептуально то же самое. Я надеюсь, что продвинутая группа покажет выше результат)",1699995600.0,2023,11,15,11,17,49
1612,284,355188306,AlinaLukmanova,Алина,1935491788,[a23] Машинное обучение (ML),"А как быть тем, кто в базовой группе? Задачи же одинаковые для обеих групп, а уровень разный🤔",1699995600.0,2023,11,15,11,15,12
1613,283,581092526,koshelevnd,Nikita Koshelev,1935491788,[a23] Машинное обучение (ML),"А какой вообще формат КР будет? Не очень понятно с учетом того что должно быть можно проходить в удобное время.
Как обычная домашка, но на короткий срок? Какая-то форма будет жить условный час после открытия? Или еще что-то?",1699995600.0,2023,11,15,11,13,39
1614,282,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Условно, ROC-AUC посчитать вы все должны уметь с закрытыми глазами",1699995600.0,2023,11,15,11,13,23
1615,281,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Если вы поступите разумно и сядете для себя выпишете ответы на все вопросы, контрольная вам не страшна. Задачи обычно не очень сложные и материала с семинаров хватает. Некоторые мы разберём/порешаем.",1699995600.0,2023,11,15,11,12,32
1616,279,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Да. И задачи, и вопросы",1699995600.0,2023,11,15,11,10,0
1617,277,1296766754,Einstein_30,Nick,1935491788,[a23] Машинное обучение (ML),А можно вопросик. КР у нас будет типо теоретическая? или задачи будут?,1699995600.0,2023,11,15,11,8,50
1618,276,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Всем добрый день! У нас для вас два важных сообщения.
1) Мы выложили первое домашнее задание. 

Мягкий дедлайн: 29.11.2023 23.59 МСК. 
Жёсткий дедлайн: 06.12.2023 23.59 МСК.

За каждые сутки после мягкого дедлайна снимается 0.5 от вашей оценки. После жёсткого дедлайна задание не принимается.

2) Появился список вопросов для подготовки к контрольной работе.",1699995600.0,2023,11,15,8,44,31
1619,275,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Всем добрый день! У нас для вас два важных сообщения.
1) Мы выложили первое домашнее задание. 

Мягкий дедлайн: 29.11.2023 23.59 МСК. 
Жёсткий дедлайн: 06.12.2023 23.59 МСК.

За каждые сутки после мягкого дедлайна снимается 0.5 от вашей оценки. После жёсткого дедлайна задание не принимается.

2) Появился список вопросов для подготовки к контрольной работе.",1699995600.0,2023,11,15,8,44,19
1620,274,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Ну и вообще, лекции тоже можно почитывать.
https://github.com/esokolov/ml-course-hse/blob/master/2021-fall/lecture-notes/lecture05-linclass.pdf
https://github.com/esokolov/ml-course-hse/blob/master/2021-fall/lecture-notes/lecture06-linclass.pdf
https://github.com/esokolov/ml-course-hse/blob/master/2021-fall/lecture-notes/lecture07-linclass.pdf",1699909200.0,2023,11,14,11,12,3
1621,273,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Так как следующее занятие у нас также будет сдвоенное, рекомендую просмотреть к нему следующие материалы:
1) На степике сделать уроки 5 и 7. 6 тоже бы хорошо, мы частично про него уже говорили в семинаре. Но основные, которые нужны — 5 и 7.
2) Из учебника яндекса можно дочитать главу про линейные модели. Нас по большей части интересуют логрег и svm. Про многоклассовую классификацию тоже поговорим, но кратко.  Скорее всего на следующей неделе с неё кратко начнём.
3) Из конспектов Соколова: 
Раз Это про метрики классификации. Там местами душные задачи, сильно не заморачивайтесь, но если интересно, почитайте.
Два Отсюда обязательно прочитайте про калибровку. Но после того как разберётесь с классификацией вообще.
Ну и ноутбуки, которые лежат рядом с этими конспектами, можете полистать.",1699909200.0,2023,11,14,11,10,40
1622,272,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Ага, сейчас соображу",1699909200.0,2023,11,14,10,58,11
1623,271,1023101761,Daria_Mishina28,Daria Mishina,1935491788,[a23] Машинное обучение (ML),"Всем привет! @mzekhov Матвей, подскажи, пожалуйста, к субботе что надо сделать на степике (и в великом курсе Соколова)?",1699909200.0,2023,11,14,10,23,4
1624,269,489153466,qqmao,Daniil,1935491788,[a23] Машинное обучение (ML),а домашки и степик для продвинутой группы / миддл одинаковые?,1699909200.0,2023,11,14,9,10,21
1625,267,387999136,yulya_maz,Юлия Мазепа,1935491788,[a23] Машинное обучение (ML),"Подскажите, если в одном из заданий на степике упорно не сходится ответ, к кому лучше обращаться с вопросами? Писать на степике или Анастасии?",1699909200.0,2023,11,14,8,21,37
1626,265,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Всем привет!
В эту среду будет две пары по машинному обучению!
Пожалуйста, выполните на степике урок 4 и 5",1699736400.0,2023,11,12,8,54,25
1627,263,988021847,FlameInBrain,Sergey Krivosheev,1935491788,[a23] Машинное обучение (ML),Да,1699650000.0,2023,11,11,9,46,35
1628,262,347086205,yzapket,Nick,1935491788,[a23] Машинное обучение (ML),Пара в 13 начинается?,1699650000.0,2023,11,11,9,46,21
1629,261,988021847,FlameInBrain,Sergey Krivosheev,1935491788,[a23] Машинное обучение (ML),,1699650000.0,2023,11,11,8,59,53
1630,257,302622093,shulyakds,Danila Shulyak,1935491788,[a23] Машинное обучение (ML),спасибо),1699390800.0,2023,11,8,11,18,43
1631,256,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),,1699390800.0,2023,11,8,11,17,19
1632,255,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),,1699390800.0,2023,11,8,11,17,18
1633,254,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),Так она же на гитхабе лежит,1699390800.0,2023,11,8,11,16,11
1634,252,302622093,shulyakds,Danila Shulyak,1935491788,[a23] Машинное обучение (ML),Всем привет! А можно попросить скинуть презентацию c первого занятия в чат?,1699390800.0,2023,11,8,11,15,38
1635,251,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Вдогонку. Дополнительно к лекциям можно почитать учебник яндекса по ML. Он хороший, но первая тема почти идентичка конспекту курса ПМИ.  
https://academy.yandex.ru/handbook/ml/article/linear-models",1699390800.0,2023,11,8,11,1,7
1636,247,167830017,to_sergeyV,Sergey V,1935491788,[a23] Машинное обучение (ML),"А если 22 балла не набрал, то он никогда не откроется?)",1699218000.0,2023,11,6,10,51,54
1637,245,1023101761,Daria_Mishina28,Daria Mishina,1935491788,[a23] Машинное обучение (ML),а почему закрыли-то? я хотела пока прочитать все...,1699218000.0,2023,11,6,10,44,49
1638,243,1023101761,Daria_Mishina28,Daria Mishina,1935491788,[a23] Машинное обучение (ML),"Всем привет! а что сегодня случилось с курсом на степике, вчера еще все уроки были открыты, сегодня просит ДЗ сделать",1699218000.0,2023,11,6,10,40,13
1639,242,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Обратите внимание, выполнение урока подразумевает выполнение домашнего задания",1699218000.0,2023,11,6,10,24,50
1640,240,276987867,NTiunov,Nickolay Tiunov,1935491788,[a23] Машинное обучение (ML),"Это инструменты, а сам анализ то где?",1699218000.0,2023,11,6,10,5,16
1641,237,276987867,NTiunov,Nickolay Tiunov,1935491788,[a23] Машинное обучение (ML),"То, где про графики рассказывали?",1699218000.0,2023,11,6,10,1,38
1642,235,276987867,NTiunov,Nickolay Tiunov,1935491788,[a23] Машинное обучение (ML),А вообще что-то по разведочному анализу будет в программе обучения?,1699218000.0,2023,11,6,9,47,57
1643,234,163403020,evg_pat,Evgeny,1935491788,[a23] Машинное обучение (ML),"Здравствуйте, Тимур!
Только к курсу Практический ML есть (и будет) доступ",1699218000.0,2023,11,6,9,34,23
1644,233,1331758591,SofaViking,Timur,1935491788,[a23] Машинное обучение (ML),В курсе на степике была ссылка на курс с разведочным анализом данных. Подскажите пожалуйста у нас будет на него доступ?,1699218000.0,2023,11,6,9,22,54
1645,232,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Всем привет!
Следующее занятие состоится уже в эту среду.
Посмотрите, пожалуйста, на степике урок 3 до конца",1699218000.0,2023,11,6,8,49,42
1646,229,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Вдогонку к сегодняшнему занятию.
Вот статья про кодирование категориальных признаков https://alexanderdyakonov.wordpress.com/2016/08/03/python-категориальные-признаки/",1698958800.0,2023,11,3,17,23,34
1647,227,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"вот тут будет
https://us06web.zoom.us/j/83599644909?pwd=8ahUdgOb1UPlqwIXuAatwLEz0AMogY.1",1698958800.0,2023,11,3,14,56,5
1648,226,5036101925,vadim_mipt,Vadim S,1935491788,[a23] Машинное обучение (ML),Здравствуйте! Ссылку  на лекцию где можно найти?,1698958800.0,2023,11,3,14,51,6
1649,224,352062222,ascetto,Alexander Kuchiev,1935491788,[a23] Машинное обучение (ML),"да, я как поступил в магу, тоже иногда сплю)))",1698958800.0,2023,11,3,12,59,16
1650,223,352062222,ascetto,Alexander Kuchiev,1935491788,[a23] Машинное обучение (ML),спасибо🙏,1698958800.0,2023,11,3,12,58,25
1651,220,352062222,ascetto,Alexander Kuchiev,1935491788,[a23] Машинное обучение (ML),"@Savely_Prokhorov привет, подскажи плз, если есть такая информация, как быстро будет появляться запись лекции после ее проведения? к 6 не получается на нее успевать (",1698958800.0,2023,11,3,12,57,35
1652,215,73416906,yekaterinagorbatova,Екатерина,1935491788,[a23] Машинное обучение (ML),И у меня,1698872400.0,2023,11,2,15,11,38
1653,214,756405348,A_d_m_i_r_a_l_7_6,Ivan Gunkin,1935491788,[a23] Машинное обучение (ML),"Добрый день!
У меня не открылся доступ к курсу на stepik.",1698872400.0,2023,11,2,13,41,8
1654,213,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),"Поняла, спасибо",1698786000.0,2023,11,1,22,25,38
1655,211,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),То есть дедлайнов для отдельных глав/уроков не будет? Только на курс целиком?,1698786000.0,2023,11,1,21,55,55
1656,209,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),А какой дедлайн по прохождению курса ?,1698786000.0,2023,11,1,21,44,21
1657,207,2037724486,dariakar,Daria 💞,1935491788,[a23] Машинное обучение (ML),А выполнение этих уроков - это рекомендация или обязательно и результат пойдет в оценку ?,1698786000.0,2023,11,1,21,39,55
1658,206,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),"Спасибо за помощь, теперь все доступно!",1698786000.0,2023,11,1,14,6,22
1659,205,163403020,evg_pat,Evgeny,1935491788,[a23] Машинное обучение (ML),Ко мне можете обратиться или дождаться Савелия,1698786000.0,2023,11,1,13,59,43
1660,204,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),"Доступ к курсу до сих пор не появился, подскажите к кому обратиться можно?
Проверил на почте, письма тоже нет",1698786000.0,2023,11,1,13,25,18
1661,203,1048664968,pavel0420,Pavel Alekseev,1935491788,[a23] Машинное обучение (ML),Спасибо,1698786000.0,2023,11,1,9,52,38
1662,202,292028187,murr4a,Elena Kantonistova,1935491788,[a23] Машинное обучение (ML),"Здравствуйте!

К этому и другим курсам (в рамках курса по ML на МОВС) предоставлять доступ не планируется.",1698786000.0,2023,11,1,9,52,19
1663,201,1048664968,pavel0420,Pavel Alekseev,1935491788,[a23] Машинное обучение (ML),"Здравствуйте, доступа к другим курсам, которые упоминаются в курсе ""Практический Machine Learning"" у нас не будет? Например ""Разведочный анализ данных""",1698786000.0,2023,11,1,9,49,39
1664,175,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Всем привет! Несмотря на то, что на этой неделе занятий не будет, позаниматься всё равно рекомендуем. Обратите внимание, что в следующие две недели 11.11 и 18.11 у нас пройдут сдвоенные занятия. Поэтому крайне рекомендую сейчас не запускать из сесть полистать онлайн-курс на степике. 

Рекомендации:
До конца текущей недели выполните урок 2 и начните урок 3.

До первых занятий обязательно завершите уроки 3 и 4. 4 пусть и не про регрессию, но по смыслу крайне важен. Отдельно обратите внимание на пункты 3.2 и 3.4, они здесь ключевые.

Для дополнительного исследования:
1) Всегда можно (и нужно) обращаться к нетленному курсу ПМИ https://github.com/esokolov/ml-course-hse/tree/master/2022-fall
Там можно посмотреть тетрадки и пдф-ки семинаров. Даже если вы уже проходили этот курс, не помешает повторить.
Урок 2 — Семинар 1
Урок 3 — Семинар 2
Урок 4 — Семинар 3

Лекции тоже можно поглядывать, но местами они для нас избыточны.
2) To be continued, я подумаю, что ещё можно добавить.

Ну и конечно же, по всем вопросам обращайтесь в чате, я обычно отвечаю быстро и помогу вам по всем вопросам. Огромная просьба предпочесть чат, так как там я могу ответить на вопрос сразу всем в отличие от лички.",1698613200.0,2023,10,30,18,58,37
1665,174,471464078,dm1trybu,Dmitry Bulgakov,1935491788,[a23] Машинное обучение (ML),"Отлично, спасибо)",1698613200.0,2023,10,30,18,54,47
1666,172,471464078,dm1trybu,Dmitry Bulgakov,1935491788,[a23] Машинное обучение (ML),"Добрый вечер! Подскажите, пожалуйста, а когда примерно ожидать доступ к курсу на степик?",1698613200.0,2023,10,30,18,52,57
1667,171,263341507,Boro02,Алексей Бородин,1935491788,[a23] Машинное обучение (ML),"Оки, спасибо",1698613200.0,2023,10,30,18,52,26
1668,168,1296766754,Einstein_30,Nick,1935491788,[a23] Машинное обучение (ML),Ночь даже не началась...,1698613200.0,2023,10,30,18,19,41
1669,165,263341507,Boro02,Алексей Бородин,1935491788,[a23] Машинное обучение (ML),а уже был где-то распределительный тест? упустил что-то,1698613200.0,2023,10,30,18,13,47
1670,164,263945854,mzekhov,Матвей Зехов,1935491788,[a23] Машинное обучение (ML),"Добрый вечер! Так как у нас занятия не будет на этой неделе из-за праздника, то нет. Обратите внимание, в следующие две недели у нас будут сдвоенные занятия. Пока сконцентрируйтесь на первых двух занятиях онлайн-курса, которые касаются линейной регрессии. Я через полчасика перемещусь и сформулирую более точно, на что следует обратить внимание перед семинаром и что стоит посмотреть дополнительно.",1698613200.0,2023,10,30,18,4,46
1671,159,77116110,ArBBBB,Artem Bondarenko,1935491788,[a23] Машинное обучение (ML),"Добрый день! А не подскажете, нужно ли что-то делать к пятнице?",1698613200.0,2023,10,30,16,52,34
1672,136,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),да я затупил немного(,1698613200.0,2023,10,30,11,34,49
1673,133,389012145,rgaponov_2023,Roman Gaponov,1935491788,[a23] Машинное обучение (ML),"Так вроде заполняли форму, где нужно было указать email для отправки приглашения на курс",1698613200.0,2023,10,30,11,29,57
1674,132,581092526,koshelevnd,Nikita Koshelev,1935491788,[a23] Машинное обучение (ML),"Должны пригласить на курс по данным из формы, которую вчера присылали",1698613200.0,2023,10,30,11,29,31
1675,131,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),,1698613200.0,2023,10,30,11,29,4
1676,130,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),"Всем привет!
Уже в эту пятницу у нас состоится первое занятие по курсу машинное обучение.
Выполните к пятнице, пожалуйста, урок 2 и посмотрите разделы 3.1 и 3.5 из курса на степике https://stepik.org/lesson/806463/step/1?unit=809639",1698613200.0,2023,10,30,11,28,44
1677,129,301781882,Aragosu,Владислав,1935491788,[a23] Машинное обучение (ML),"Подскажите, пожалуйста, а как по ссылке начать курс?При переходе по ссылке, у меня его нужно ""купить""",1698613200.0,2023,10,30,11,28,44
1678,127,46381840,anastasia_rysmyatova,Anastasia Rysmyatova,1935491788,[a23] Машинное обучение (ML),"Всем привет!
Уже в эту пятницу у нас состоится первое занятие по курсу машинное обучение.
Выполните к пятнице, пожалуйста, урок 2 и посмотрите разделы 3.1 и 3.5 из курса на степике https://stepik.org/lesson/806463/step/1?unit=809639",1698613200.0,2023,10,30,11,21,1
